-1
19,10,19,11,19,12,20,12,21,12,22,12,23,12,23,13,24,13,25,13,25,14,25,15,25,16,26,16,26,15,27,15,28,15,29,15,30,15,31,15,
-1
19,10,19,11,19,12,20,12,21,12,22,12,23,12,23,13,24,13,25,13,25,14,25,15,25,16,26,16,26,15,27,15,28,15,29,15,30,15,31,15,
-2
19,10,19,11,19,12,20,12,20,11,20,10,20,9,21,9,21,8,21,7,22,7,23,7,24,7,24,6,23,6,23,5,23,4,23,3,23,2,23,1,
-2
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,20,14,21,14,22,14,23,14,24,14,25,14,25,15,
-2
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,20,14,21,14,22,14,23,14,24,14,25,14,25,15,
-2
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,20,14,21,14,22,14,23,14,24,14,25,14,25,15,
-2
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,20,14,21,14,22,14,23,14,24,14,25,14,25,15,
-2
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,20,14,21,14,22,14,23,14,24,14,25,14,25,15,
-2
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,20,14,20,15,20,16,20,17,20,18,21,18,22,18,
-2
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,20,14,20,15,20,16,21,16,22,16,22,15,22,14,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,18,12,17,12,16,12,16,13,16,14,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,18,12,17,12,16,12,16,13,16,14,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,17,16,17,17,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,17,16,17,17,
-3
19,10,19,11,19,12,20,12,20,11,20,10,21,10,21,11,21,12,21,13,20,13,19,13,19,14,18,14,18,13,17,13,17,14,17,15,18,15,19,15,
-3
