-1
-8
-8
-4
-4
-7
-6
-4
-2
-1
-7
-3
-7
-4
-7
-6
-7
-9
-5
-4
-4
-6
-3
-5
-5
-8
-5
-4
-3
-6
-5
-3
-3
-6
-5
-4
-5
-6
-6
-7
-3
-5
-9
-2
-7
-5
-8
-2
-7
-2
-5
-6
-6
-4
-8
-5
-2
-7
-2
-6
-3
-6
-3
-4
-7
-4
-2
-4
-4
-4
-5
-7
-4
-4
-6
-4
-1
-10
-7
-2
-5
-6
-5
-4
-9
-5
-5
-1
-2
-8
-2
-4
-3
-8
-9
-4
-5
-5
-4
-1
