-6
-6
-18
-16
-6
-11
-4
-10
-5
-9
-7
-16
-7
-10
-7
-12
-6
-12
-10
-8
-4
-7
-7
-10
-17
-7
-10
-7
-8
-7
-12
-6
-14
-8
-15
-6
-15
-5
-4
-11
-12
-14
-10
-11
-8
-5
-3
-5
-12
-10
-11
-12
-5
-11
-8
-6
-10
-16
-24
-14
-8
-6
-19
-6
-9
-8
-4
-9
-6
-8
-13
-13
-7
-5
-17
-12
-7
-6
-12
-10
-5
-9
-4
-5
-5
-14
-6
-6
-7
-13
-16
-15
-7
-6
-8
-8
-13
-7
-5
-9
